Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
4953,Nusa Tenggara Barat,2020/07/19 00:00:00+00,1759,65,1108,32,96,7,555,5.457646389994315,62.99033541785105,4953,8878
4954,Sumatera Selatan,2020/07/19 00:00:00+00,3054,88,1409,18,140,2,1505,4.5841519318926,46.136214800261946,4954,8879
4955,Sumatera Barat,2020/07/19 00:00:00+00,828,11,700,4,33,1,95,3.985507246376811,84.54106280193237,4955,8880
4956,Sulawesi Utara,2020/07/19 00:00:00+00,1962,111,634,60,111,2,1217,5.657492354740061,32.31396534148828,4956,8881
4957,Sumatera Utara,2020/07/19 00:00:00+00,2952,29,769,74,149,4,2034,5.047425474254743,26.050135501355015,4957,8882
4958,Sulawesi Tenggara,2020/07/19 00:00:00+00,635,60,379,15,11,0,245,1.7322834645669292,59.68503937007874,4958,8883
4959,Sulawesi Selatan,2020/07/19 00:00:00+00,8164,283,4476,797,281,11,3407,3.441940225379716,54.826065654091124,4959,8884
4960,Sulawesi Tengah,2020/07/19 00:00:00+00,196,1,176,1,6,0,14,3.061224489795918,89.79591836734694,4960,8885
4961,Lampung,2020/07/19 00:00:00+00,231,2,177,7,12,0,42,5.194805194805195,76.62337662337663,4961,8886
4962,Riau,2020/07/19 00:00:00+00,287,26,230,6,11,0,46,3.8327526132404177,80.13937282229965,4962,8887
4963,Maluku Utara,2020/07/19 00:00:00+00,1287,22,190,15,39,0,1058,3.0303030303030303,14.763014763014763,4963,8888
4964,Maluku,2020/07/19 00:00:00+00,979,50,613,14,20,2,346,2.0429009193054135,62.61491317671093,4964,8889
4965,Papua Barat,2020/07/19 00:00:00+00,368,29,212,7,5,0,151,1.358695652173913,57.608695652173914,4965,8890
4966,Papua,2020/07/19 00:00:00+00,2640,88,1233,23,27,1,1380,1.0227272727272727,46.70454545454545,4966,8891
4967,Sulawesi Barat,2020/07/19 00:00:00+00,166,8,113,10,3,0,50,1.8072289156626504,68.07228915662651,4967,8892
4968,Nusa Tenggara Timur,2020/07/19 00:00:00+00,134,3,106,3,1,0,27,0.7462686567164178,79.1044776119403,4968,8893
4969,Gorontalo,2020/07/19 00:00:00+00,537,111,311,7,27,2,199,5.027932960893855,57.91433891992551,4969,8894
4970,Indonesia,2020/07/19 00:00:00+00,12,-12,0,0,0,0,12,0.0,0.0,4970,8895
4971,Aceh,2020/07/20 00:00:00+00,148,0,65,0,9,0,74,6.081081081081082,43.91891891891892,4971,8896
4972,Bali,2020/07/20 00:00:00+00,2781,0,2058,0,44,0,679,1.5821646889608056,74.00215749730313,4972,8897
4973,Banten,2020/07/20 00:00:00+00,1682,0,1199,0,84,0,399,4.9940546967895365,71.28418549346016,4973,8898
4974,Kepulauan Bangka Belitung,2020/07/20 00:00:00+00,172,0,142,0,2,0,28,1.1627906976744187,82.55813953488372,4974,8899
4975,Bengkulu,2020/07/20 00:00:00+00,181,0,110,0,16,0,55,8.83977900552486,60.773480662983424,4975,8900
4976,Daerah Istimewa Yogyakarta,2020/07/20 00:00:00+00,438,0,326,0,12,0,100,2.73972602739726,74.42922374429224,4976,8901
4977,DKI Jakarta,2020/07/20 00:00:00+00,16899,0,10598,0,745,0,5556,4.408544884312681,62.71377004556483,4977,8902
4978,Jambi,2020/07/20 00:00:00+00,132,0,104,0,2,0,26,1.5151515151515151,78.78787878787878,4978,8903
4979,Jawa Barat,2020/07/20 00:00:00+00,5548,0,2272,0,190,0,3086,3.4246575342465753,40.951694304253785,4979,8904
4980,Jawa Tengah,2020/07/20 00:00:00+00,7286,0,3490,0,359,0,3437,4.927257754597859,47.900082349711774,4980,8905
4981,Jawa Timur,2020/07/20 00:00:00+00,18545,0,9717,0,1433,0,7395,7.727150175249394,52.39687247236452,4981,8906
4982,Kalimantan Barat,2020/07/20 00:00:00+00,359,0,351,0,4,0,4,1.1142061281337048,97.7715877437326,4982,8907
4983,Kalimantan Timur,2020/07/20 00:00:00+00,893,0,586,0,19,0,288,2.127659574468085,65.62150055991042,4983,8908
4984,Kalimantan Tengah,2020/07/20 00:00:00+00,1399,0,758,0,79,0,562,5.646890636168692,54.181558255897066,4984,8909
4985,Kalimantan Selatan,2020/07/20 00:00:00+00,4990,0,1830,0,251,0,2909,5.03006012024048,36.67334669338677,4985,8910
4986,Kalimantan Utara,2020/07/20 00:00:00+00,217,0,209,0,2,0,6,0.9216589861751152,96.31336405529954,4986,8911
4987,Kepulauan Riau,2020/07/20 00:00:00+00,345,0,301,0,16,0,28,4.63768115942029,87.2463768115942,4987,8912
4988,Nusa Tenggara Barat,2020/07/20 00:00:00+00,1759,0,1108,0,96,0,555,5.457646389994315,62.99033541785105,4988,8913
4989,Sumatera Selatan,2020/07/20 00:00:00+00,3054,0,1409,0,140,0,1505,4.5841519318926,46.136214800261946,4989,8914
4990,Sumatera Barat,2020/07/20 00:00:00+00,828,0,700,0,33,0,95,3.985507246376811,84.54106280193237,4990,8915
4991,Sulawesi Utara,2020/07/20 00:00:00+00,1962,0,634,0,111,0,1217,5.657492354740061,32.31396534148828,4991,8916
4992,Sumatera Utara,2020/07/20 00:00:00+00,2952,0,769,0,149,0,2034,5.047425474254743,26.050135501355015,4992,8917
4993,Sulawesi Tenggara,2020/07/20 00:00:00+00,635,0,379,0,11,0,245,1.7322834645669292,59.68503937007874,4993,8918
4994,Sulawesi Selatan,2020/07/20 00:00:00+00,8164,0,4476,0,281,0,3407,3.441940225379716,54.826065654091124,4994,8919
4995,Sulawesi Tengah,2020/07/20 00:00:00+00,196,0,176,0,6,0,14,3.061224489795918,89.79591836734694,4995,8920
4996,Lampung,2020/07/20 00:00:00+00,231,0,177,0,12,0,42,5.194805194805195,76.62337662337663,4996,8921
4997,Riau,2020/07/20 00:00:00+00,287,0,230,0,11,0,46,3.8327526132404177,80.13937282229965,4997,8922
4998,Maluku Utara,2020/07/20 00:00:00+00,1287,0,190,0,39,0,1058,3.0303030303030303,14.763014763014763,4998,8923
4999,Maluku,2020/07/20 00:00:00+00,979,0,613,0,20,0,346,2.0429009193054135,62.61491317671093,4999,8924
5000,Papua Barat,2020/07/20 00:00:00+00,368,0,212,0,5,0,151,1.358695652173913,57.608695652173914,5000,8925
5001,Papua,2020/07/20 00:00:00+00,2640,0,1233,0,27,0,1380,1.0227272727272727,46.70454545454545,5001,8926
5002,Sulawesi Barat,2020/07/20 00:00:00+00,166,0,113,0,3,0,50,1.8072289156626504,68.07228915662651,5002,8927
5003,Nusa Tenggara Timur,2020/07/20 00:00:00+00,134,0,106,0,1,0,27,0.7462686567164178,79.1044776119403,5003,8928
5004,Gorontalo,2020/07/20 00:00:00+00,537,0,311,0,27,0,199,5.027932960893855,57.91433891992551,5004,8929
5005,Indonesia,2020/07/20 00:00:00+00,12,0,0,0,0,0,12,0.0,0.0,5005,8930
5006,Aceh,2020/07/21 00:00:00+00,149,1,70,5,9,0,70,6.0402684563758395,46.97986577181208,5006,8931
5007,Bali,2020/07/21 00:00:00+00,2856,75,2110,52,46,2,700,1.610644257703081,73.8795518207283,5007,8932
5008,Banten,2020/07/21 00:00:00+00,1693,11,1220,21,85,1,388,5.020673360897814,72.06142941523922,5008,8933
5009,Kepulauan Bangka Belitung,2020/07/21 00:00:00+00,172,0,142,0,2,0,28,1.1627906976744187,82.55813953488372,5009,8934
5010,Bengkulu,2020/07/21 00:00:00+00,181,0,111,1,16,0,54,8.83977900552486,61.32596685082873,5010,8935
5011,Daerah Istimewa Yogyakarta,2020/07/21 00:00:00+00,465,27,329,3,13,1,123,2.795698924731183,70.75268817204301,5011,8936
5012,DKI Jakarta,2020/07/21 00:00:00+00,17279,380,10819,221,748,3,5712,4.328954221887841,62.61357717460502,5012,8937
5013,Jambi,2020/07/21 00:00:00+00,134,2,104,0,2,0,28,1.4925373134328357,77.61194029850746,5013,8938
5014,Jawa Barat,2020/07/21 00:00:00+00,5659,111,2349,77,199,9,3111,3.5165223537727512,41.50910054779997,5014,8939
5015,Jawa Tengah,2020/07/21 00:00:00+00,7407,121,3590,100,374,15,3443,5.049277710274065,48.467665721614686,5015,8940
5016,Jawa Timur,2020/07/21 00:00:00+00,18828,283,10065,348,1461,28,7302,7.759719566602932,53.45761631612492,5016,8941
5017,Kalimantan Barat,2020/07/21 00:00:00+00,359,0,351,0,4,0,4,1.1142061281337048,97.7715877437326,5017,8942
5018,Kalimantan Timur,2020/07/21 00:00:00+00,964,71,590,4,19,0,355,1.970954356846473,61.20331950207469,5018,8943
5019,Kalimantan Tengah,2020/07/21 00:00:00+00,1412,13,788,30,79,0,545,5.594900849858357,55.80736543909348,5019,8944
5020,Kalimantan Selatan,2020/07/21 00:00:00+00,5083,93,2021,191,257,6,2805,5.056069250442652,39.75998426126303,5020,8945
5021,Kalimantan Utara,2020/07/21 00:00:00+00,217,0,209,0,2,0,6,0.9216589861751152,96.31336405529954,5021,8946
5022,Kepulauan Riau,2020/07/21 00:00:00+00,345,0,301,0,16,0,28,4.63768115942029,87.2463768115942,5022,8947
5023,Nusa Tenggara Barat,2020/07/21 00:00:00+00,1777,18,1122,14,98,2,557,5.514912774338773,63.14012380416432,5023,8948
5024,Sumatera Selatan,2020/07/21 00:00:00+00,3112,58,1419,10,142,2,1551,4.5629820051413885,45.59768637532134,5024,8949
5025,Sumatera Barat,2020/07/21 00:00:00+00,836,8,707,7,33,0,96,3.9473684210526314,84.56937799043062,5025,8950
5026,Sulawesi Utara,2020/07/21 00:00:00+00,2000,38,685,51,111,0,1204,5.55,34.25,5026,8951
5027,Sumatera Utara,2020/07/21 00:00:00+00,2994,42,799,30,153,4,2042,5.110220440881764,26.68670674682699,5027,8952
5028,Sulawesi Tenggara,2020/07/21 00:00:00+00,671,36,383,4,11,0,277,1.639344262295082,57.07898658718331,5028,8953
5029,Sulawesi Selatan,2020/07/21 00:00:00+00,8257,93,4764,288,284,3,3209,3.4395058738040447,57.696499939445324,5029,8954
5030,Sulawesi Tengah,2020/07/21 00:00:00+00,196,0,178,2,6,0,12,3.061224489795918,90.81632653061224,5030,8955
5031,Lampung,2020/07/21 00:00:00+00,232,1,178,1,12,0,42,5.172413793103448,76.72413793103449,5031,8956
5032,Riau,2020/07/21 00:00:00+00,310,23,232,2,11,0,67,3.5483870967741935,74.83870967741936,5032,8957
5033,Maluku Utara,2020/07/21 00:00:00+00,1328,41,196,6,39,0,1093,2.9367469879518073,14.759036144578314,5033,8958
5034,Maluku,2020/07/21 00:00:00+00,998,19,622,9,20,0,356,2.004008016032064,62.32464929859719,5034,8959
5035,Papua Barat,2020/07/21 00:00:00+00,371,3,213,1,5,0,153,1.3477088948787064,57.41239892183289,5035,8960
5036,Papua,2020/07/21 00:00:00+00,2646,6,1240,7,30,3,1376,1.1337868480725624,46.86318972033258,5036,8961
5037,Sulawesi Barat,2020/07/21 00:00:00+00,167,1,113,0,3,0,51,1.7964071856287425,67.66467065868264,5037,8962
5038,Nusa Tenggara Timur,2020/07/21 00:00:00+00,137,3,110,4,1,0,26,0.7299270072992701,80.2919708029197,5038,8963
5039,Gorontalo,2020/07/21 00:00:00+00,616,79,311,0,29,2,276,4.707792207792208,50.48701298701299,5039,8964
5040,Indonesia,2020/07/21 00:00:00+00,10,-2,0,0,0,0,10,0.0,0.0,5040,8965
5041,Aceh,2020/07/22 00:00:00+00,151,2,75,5,9,0,67,5.960264900662252,49.668874172185426,5041,8966
5042,Bali,2020/07/22 00:00:00+00,2934,78,2178,68,46,0,710,1.5678254942058625,74.23312883435584,5042,8967
5043,Banten,2020/07/22 00:00:00+00,1697,4,1228,8,85,0,384,5.008839127872716,72.3629935179729,5043,8968
5044,Kepulauan Bangka Belitung,2020/07/22 00:00:00+00,172,0,142,0,2,0,28,1.1627906976744187,82.55813953488372,5044,8969
5045,Bengkulu,2020/07/22 00:00:00+00,185,4,111,0,16,0,58,8.64864864864865,60.0,5045,8970
5046,Daerah Istimewa Yogyakarta,2020/07/22 00:00:00+00,486,21,331,2,14,1,141,2.880658436213992,68.10699588477365,5046,8971
5047,DKI Jakarta,2020/07/22 00:00:00+00,17621,342,11145,326,751,3,5725,4.26196016117133,63.2483967992736,5047,8972
5048,Jambi,2020/07/22 00:00:00+00,136,2,108,4,2,0,26,1.4705882352941175,79.41176470588235,5048,8973
5049,Jawa Barat,2020/07/22 00:00:00+00,5741,82,2420,71,203,4,3118,3.5359693433199793,42.15293502874064,5049,8974
5050,Jawa Tengah,2020/07/22 00:00:00+00,7726,319,3720,130,444,70,3562,5.7468288894641475,48.14910691172663,5050,8975
5051,Jawa Timur,2020/07/22 00:00:00+00,19093,265,10460,395,1496,35,7137,7.835332320745823,54.78447598596345,5051,8976
5052,Kalimantan Barat,2020/07/22 00:00:00+00,359,0,355,4,4,0,0,1.1142061281337048,98.88579387186628,5052,8977
5053,Kalimantan Timur,2020/07/22 00:00:00+00,994,30,620,30,22,3,352,2.2132796780684103,62.37424547283702,5053,8978
5054,Kalimantan Tengah,2020/07/22 00:00:00+00,1448,36,888,100,81,2,479,5.593922651933702,61.32596685082873,5054,8979
5055,Kalimantan Selatan,2020/07/22 00:00:00+00,5216,133,2155,134,262,5,2799,5.023006134969325,41.315184049079754,5055,8980
5056,Kalimantan Utara,2020/07/22 00:00:00+00,217,0,209,0,2,0,6,0.9216589861751152,96.31336405529954,5056,8981
5057,Kepulauan Riau,2020/07/22 00:00:00+00,349,4,301,0,16,0,32,4.584527220630372,86.24641833810888,5057,8982
5058,Nusa Tenggara Barat,2020/07/22 00:00:00+00,1789,12,1131,9,98,0,560,5.477920626048071,63.21967579653438,5058,8983
5059,Sumatera Selatan,2020/07/22 00:00:00+00,3149,37,1472,53,144,2,1533,4.572880279453795,46.74499841219435,5059,8984
5060,Sumatera Barat,2020/07/22 00:00:00+00,846,10,708,1,33,0,105,3.900709219858156,83.68794326241135,5060,8985
5061,Sulawesi Utara,2020/07/22 00:00:00+00,2077,77,811,126,112,1,1154,5.392392874337988,39.04670197400096,5061,8986
5062,Sumatera Utara,2020/07/22 00:00:00+00,3163,169,825,26,160,7,2178,5.058488776478027,26.08283275371483,5062,8987
5063,Sulawesi Tenggara,2020/07/22 00:00:00+00,685,14,386,3,11,0,288,1.6058394160583942,56.35036496350365,5063,8988
5064,Sulawesi Selatan,2020/07/22 00:00:00+00,8407,150,5034,270,287,3,3086,3.413821815154038,59.87867253479243,5064,8989
5065,Sulawesi Tengah,2020/07/22 00:00:00+00,196,0,181,3,6,0,9,3.061224489795918,92.3469387755102,5065,8990
5066,Lampung,2020/07/22 00:00:00+00,237,5,179,1,12,0,46,5.063291139240507,75.52742616033755,5066,8991
5067,Riau,2020/07/22 00:00:00+00,348,38,232,0,11,0,105,3.1609195402298855,66.66666666666666,5067,8992
5068,Maluku Utara,2020/07/22 00:00:00+00,1336,8,204,8,41,2,1091,3.0688622754491015,15.269461077844312,5068,8993
5069,Maluku,2020/07/22 00:00:00+00,998,0,622,0,20,0,356,2.004008016032064,62.32464929859719,5069,8994
5070,Papua Barat,2020/07/22 00:00:00+00,376,5,216,3,5,0,155,1.3297872340425532,57.446808510638306,5070,8995
5071,Papua,2020/07/22 00:00:00+00,2678,32,1253,13,30,0,1395,1.1202389843166543,46.78864824495893,5071,8996
5072,Sulawesi Barat,2020/07/22 00:00:00+00,169,2,113,0,3,0,53,1.7751479289940828,66.86390532544378,5072,8997
5073,Nusa Tenggara Timur,2020/07/22 00:00:00+00,137,0,110,0,1,0,26,0.7299270072992701,80.2919708029197,5073,8998
5074,Gorontalo,2020/07/22 00:00:00+00,616,0,311,0,30,1,275,4.870129870129871,50.48701298701299,5074,8999
5075,Indonesia,2020/07/22 00:00:00+00,10,0,0,0,0,0,10,0.0,0.0,5075,9000
5076,Aceh,2020/07/23 00:00:00+00,158,7,77,2,10,1,71,6.329113924050633,48.734177215189874,5076,9001
5077,Bali,2020/07/23 00:00:00+00,2996,62,2252,74,48,2,696,1.602136181575434,75.16688918558077,5077,9002
5078,Banten,2020/07/23 00:00:00+00,1707,10,1232,4,85,0,390,4.979496192149971,72.1734036321031,5078,9003
5079,Kepulauan Bangka Belitung,2020/07/23 00:00:00+00,172,0,142,0,2,0,28,1.1627906976744187,82.55813953488372,5079,9004
5080,Bengkulu,2020/07/23 00:00:00+00,195,10,116,5,16,0,63,8.205128205128204,59.48717948717949,5080,9005
5081,Daerah Istimewa Yogyakarta,2020/07/23 00:00:00+00,496,10,335,4,15,1,146,3.024193548387097,67.54032258064517,5081,9006
5082,DKI Jakarta,2020/07/23 00:00:00+00,18068,447,11283,138,751,0,6034,4.156519814035865,62.447420854549485,5082,9007
5083,Jambi,2020/07/23 00:00:00+00,136,0,110,2,2,0,24,1.4705882352941175,80.88235294117648,5083,9008
5084,Jawa Barat,2020/07/23 00:00:00+00,5824,83,2452,32,206,3,3166,3.537087912087912,42.10164835164835,5084,9009
5085,Jawa Tengah,2020/07/23 00:00:00+00,8021,295,3850,130,504,60,3667,6.2835057972821335,47.99900261812742,5085,9010
5086,Jawa Timur,2020/07/23 00:00:00+00,19450,357,11125,665,1525,29,6800,7.840616966580977,57.19794344473008,5086,9011
5087,Kalimantan Barat,2020/07/23 00:00:00+00,359,0,355,0,4,0,0,1.1142061281337048,98.88579387186628,5087,9012
5088,Kalimantan Timur,2020/07/23 00:00:00+00,1034,40,672,52,25,3,337,2.4177949709864603,64.99032882011605,5088,9013
5089,Kalimantan Tengah,2020/07/23 00:00:00+00,1475,27,966,78,81,0,428,5.491525423728814,65.49152542372882,5089,9014
5090,Kalimantan Selatan,2020/07/23 00:00:00+00,5332,116,2270,115,263,1,2799,4.932483120780195,42.57314328582146,5090,9015
5091,Kalimantan Utara,2020/07/23 00:00:00+00,218,1,209,0,2,0,7,0.9174311926605505,95.87155963302753,5091,9016
5092,Kepulauan Riau,2020/07/23 00:00:00+00,349,0,306,5,16,0,27,4.584527220630372,87.67908309455588,5092,9017
5093,Nusa Tenggara Barat,2020/07/23 00:00:00+00,1822,33,1144,13,98,0,580,5.378704720087816,62.788144895718986,5093,9018
5094,Sumatera Selatan,2020/07/23 00:00:00+00,3165,16,1526,54,144,0,1495,4.549763033175355,48.21484992101106,5094,9019
5095,Sumatera Barat,2020/07/23 00:00:00+00,849,3,711,3,33,0,105,3.8869257950530036,83.74558303886926,5095,9020
5096,Sulawesi Utara,2020/07/23 00:00:00+00,2120,43,923,112,119,7,1078,5.613207547169812,43.5377358490566,5096,9021
5097,Sumatera Utara,2020/07/23 00:00:00+00,3263,100,846,21,169,9,2248,5.179282868525896,25.927060986821942,5097,9022
5098,Sulawesi Tenggara,2020/07/23 00:00:00+00,712,27,390,4,12,1,310,1.6853932584269662,54.7752808988764,5098,9023
5099,Sulawesi Selatan,2020/07/23 00:00:00+00,8527,120,5344,310,287,0,2896,3.36577928931629,62.6715140143075,5099,9024
5100,Sulawesi Tengah,2020/07/23 00:00:00+00,200,4,184,3,6,0,10,3.0,92.0,5100,9025
5101,Lampung,2020/07/23 00:00:00+00,246,9,182,3,12,0,52,4.878048780487805,73.98373983739837,5101,9026
5102,Riau,2020/07/23 00:00:00+00,350,2,233,1,11,0,106,3.1428571428571432,66.57142857142857,5102,9027
5103,Maluku Utara,2020/07/23 00:00:00+00,1345,9,241,37,41,0,1063,3.0483271375464684,17.9182156133829,5103,9028
5104,Maluku,2020/07/23 00:00:00+00,1010,12,629,7,20,0,361,1.9801980198019802,62.277227722772274,5104,9029
5105,Papua Barat,2020/07/23 00:00:00+00,386,10,230,14,5,0,151,1.2953367875647668,59.58549222797927,5105,9030
5106,Papua,2020/07/23 00:00:00+00,2724,46,1257,4,30,0,1437,1.1013215859030838,46.14537444933921,5106,9031
5107,Sulawesi Barat,2020/07/23 00:00:00+00,171,2,113,0,3,0,55,1.7543859649122806,66.08187134502924,5107,9032
5108,Nusa Tenggara Timur,2020/07/23 00:00:00+00,137,0,110,0,1,0,26,0.7299270072992701,80.2919708029197,5108,9033
5109,Gorontalo,2020/07/23 00:00:00+00,620,4,322,11,30,0,268,4.838709677419355,51.935483870967744,5109,9034
5110,Indonesia,2020/07/23 00:00:00+00,10,0,0,0,0,0,10,0.0,0.0,5110,9035
5111,Aceh,2020/07/24 00:00:00+00,162,4,89,12,10,0,63,6.172839506172839,54.93827160493827,5111,9036
5112,Bali,2020/07/24 00:00:00+00,3058,62,2322,70,48,0,688,1.5696533682145193,75.93198168737737,5112,9037
5113,Banten,2020/07/24 00:00:00+00,1719,12,1237,5,85,0,397,4.944735311227458,71.96044211751018,5113,9038
5114,Kepulauan Bangka Belitung,2020/07/24 00:00:00+00,172,0,142,0,2,0,28,1.1627906976744187,82.55813953488372,5114,9039
5115,Bengkulu,2020/07/24 00:00:00+00,196,1,117,1,16,0,63,8.16326530612245,59.693877551020414,5115,9040
5116,Daerah Istimewa Yogyakarta,2020/07/24 00:00:00+00,519,23,336,1,15,0,168,2.8901734104046244,64.73988439306359,5116,9041
5117,DKI Jakarta,2020/07/24 00:00:00+00,18365,297,11552,269,755,4,6058,4.111080860332153,62.902259733188124,5117,9042
5118,Jambi,2020/07/24 00:00:00+00,138,2,111,1,2,0,25,1.4492753623188406,80.43478260869566,5118,9043
5119,Jawa Barat,2020/07/24 00:00:00+00,5915,91,2471,19,206,0,3238,3.4826711749788672,41.77514792899408,5119,9044
5120,Jawa Tengah,2020/07/24 00:00:00+00,8145,124,3950,100,544,40,3651,6.678944137507674,48.49600982197667,5120,9045
5121,Jawa Timur,2020/07/24 00:00:00+00,19946,496,11546,421,1554,29,6846,7.791035796650958,57.886292991075905,5121,9046
5122,Kalimantan Barat,2020/07/24 00:00:00+00,359,0,355,0,4,0,0,1.1142061281337048,98.88579387186628,5122,9047
5123,Kalimantan Timur,2020/07/24 00:00:00+00,1072,38,704,32,23,-2,345,2.1455223880597014,65.67164179104478,5123,9048
5124,Kalimantan Tengah,2020/07/24 00:00:00+00,1520,45,991,25,81,0,448,5.328947368421052,65.19736842105263,5124,9049
5125,Kalimantan Selatan,2020/07/24 00:00:00+00,5422,90,2542,272,263,0,2617,4.850608631501291,46.883068978236814,5125,9050
5126,Kalimantan Utara,2020/07/24 00:00:00+00,218,0,211,2,2,0,5,0.9174311926605505,96.78899082568807,5126,9051
5127,Kepulauan Riau,2020/07/24 00:00:00+00,351,2,306,0,16,0,29,4.5584045584045585,87.17948717948718,5127,9052
5128,Nusa Tenggara Barat,2020/07/24 00:00:00+00,1850,28,1160,16,103,5,587,5.5675675675675675,62.70270270270271,5128,9053
5129,Sumatera Selatan,2020/07/24 00:00:00+00,3211,46,1581,55,149,5,1481,4.640298972282778,49.236997819993775,5129,9054
5130,Sumatera Barat,2020/07/24 00:00:00+00,852,3,717,6,33,0,102,3.873239436619718,84.15492957746478,5130,9055
5131,Sulawesi Utara,2020/07/24 00:00:00+00,2162,42,978,55,119,0,1065,5.504162812210915,45.235892691951896,5131,9056
5132,Sumatera Utara,2020/07/24 00:00:00+00,3320,57,879,33,172,3,2269,5.1807228915662655,26.47590361445783,5132,9057
5133,Sulawesi Tenggara,2020/07/24 00:00:00+00,735,23,401,11,13,1,321,1.7687074829931975,54.5578231292517,5133,9058
5134,Sulawesi Selatan,2020/07/24 00:00:00+00,8612,85,5675,331,290,3,2647,3.3673943334881558,65.89642359498374,5134,9059
5135,Sulawesi Tengah,2020/07/24 00:00:00+00,201,1,184,0,6,0,11,2.9850746268656714,91.54228855721394,5135,9060
5136,Lampung,2020/07/24 00:00:00+00,246,0,185,3,12,0,49,4.878048780487805,75.20325203252033,5136,9061
5137,Riau,2020/07/24 00:00:00+00,362,12,234,1,11,0,117,3.0386740331491713,64.64088397790056,5137,9062
5138,Maluku Utara,2020/07/24 00:00:00+00,1372,27,259,18,42,1,1071,3.061224489795918,18.877551020408163,5138,9063
5139,Maluku,2020/07/24 00:00:00+00,1010,0,632,3,20,0,358,1.9801980198019802,62.57425742574257,5139,9064
5140,Papua Barat,2020/07/24 00:00:00+00,387,1,232,2,5,0,150,1.2919896640826873,59.9483204134367,5140,9065
5141,Papua,2020/07/24 00:00:00+00,2792,68,1259,2,30,0,1503,1.0744985673352434,45.09312320916906,5141,9066
5142,Sulawesi Barat,2020/07/24 00:00:00+00,175,4,117,4,3,0,55,1.7142857142857144,66.85714285714286,5142,9067
5143,Nusa Tenggara Timur,2020/07/24 00:00:00+00,137,0,110,0,1,0,26,0.7299270072992701,80.2919708029197,5143,9068
5144,Gorontalo,2020/07/24 00:00:00+00,694,74,333,11,30,0,331,4.322766570605188,47.982708933717575,5144,9069
5145,Indonesia,2020/07/24 00:00:00+00,10,0,0,0,0,0,10,0.0,0.0,5145,9070
5146,Aceh,2020/07/25 00:00:00+00,168,6,91,2,10,0,67,5.952380952380952,54.166666666666664,5146,9071
5147,Bali,2020/07/25 00:00:00+00,3114,56,2408,86,48,0,658,1.5414258188824663,77.32819524727039,5147,9072
5148,Banten,2020/07/25 00:00:00+00,1724,5,1244,7,85,0,395,4.930394431554524,72.15777262180974,5148,9073
5149,Kepulauan Bangka Belitung,2020/07/25 00:00:00+00,172,0,142,0,2,0,28,1.1627906976744187,82.55813953488372,5149,9074
5150,Bengkulu,2020/07/25 00:00:00+00,200,4,117,0,16,0,67,8.0,58.5,5150,9075
5151,Daerah Istimewa Yogyakarta,2020/07/25 00:00:00+00,536,17,343,7,16,1,177,2.9850746268656714,63.99253731343284,5151,9076
5152,DKI Jakarta,2020/07/25 00:00:00+00,18741,376,11725,173,755,0,6261,4.028600394856198,62.56336374793234,5152,9077
5153,Jambi,2020/07/25 00:00:00+00,139,1,112,1,2,0,25,1.4388489208633095,80.57553956834532,5153,9078
5154,Jawa Barat,2020/07/25 00:00:00+00,5988,73,2505,34,206,0,3277,3.440213760855043,41.833667334669336,5154,9079
5155,Jawa Tengah,2020/07/25 00:00:00+00,8336,191,4050,100,554,10,3732,6.645873320537428,48.58445297504799,5155,9080
5156,Jawa Timur,2020/07/25 00:00:00+00,20256,310,11955,409,1572,18,6729,7.760663507109005,59.019549763033176,5156,9081
5157,Kalimantan Barat,2020/07/25 00:00:00+00,365,6,355,0,4,0,6,1.095890410958904,97.26027397260275,5157,9082
5158,Kalimantan Timur,2020/07/25 00:00:00+00,1134,62,729,25,25,2,380,2.204585537918871,64.28571428571429,5158,9083
5159,Kalimantan Tengah,2020/07/25 00:00:00+00,1587,67,1041,50,85,4,461,5.356017643352237,65.59546313799622,5159,9084
5160,Kalimantan Selatan,2020/07/25 00:00:00+00,5540,118,2722,180,266,3,2552,4.8014440433212995,49.13357400722022,5160,9085
5161,Kalimantan Utara,2020/07/25 00:00:00+00,266,48,212,1,2,0,52,0.7518796992481203,79.69924812030075,5161,9086
5162,Kepulauan Riau,2020/07/25 00:00:00+00,354,3,315,9,16,0,23,4.519774011299435,88.98305084745762,5162,9087
5163,Nusa Tenggara Barat,2020/07/25 00:00:00+00,1883,33,1173,13,103,0,607,5.469994689325544,62.294211364843335,5163,9088
